HouseID,Area_sqft,Bedrooms,Bathrooms,Floors,HouseAge,Garage,LocationScore,SchoolRating,CrimeRate,DistanceCity_km,Price
515,3800,4,2,2,13,0,2,5,5,26,3790787
516,1077,5,3,1,30,3,10,10,1,6,6457136
517,2395,4,3,3,2,1,9,2,2,21,4852208
518,4570,6,5,1,0,1,6,3,7,44,6731747
519,3426,2,3,2,36,0,7,3,10,42,2891564
520,2097,1,4,1,21,3,3,1,10,6,2297779
521,2431,6,2,2,26,0,1,8,7,1,4424789
522,4707,2,3,2,29,3,6,8,7,19,3703541
523,1093,1,5,1,1,1,1,7,7,25,3128495
524,3532,6,5,1,12,3,6,6,3,19,6894069
525,2463,2,5,2,20,2,9,5,4,4,4842180
526,659,6,2,2,21,3,6,10,5,26,5724623
527,3664,6,3,3,21,3,9,10,8,22,7006199
528,1438,3,2,1,14,0,1,6,10,43,2634179
529,1234,5,4,1,24,3,9,6,5,12,5815098
530,2903,6,1,2,10,0,6,1,9,4,4627659
531,2680,1,1,3,29,2,4,7,9,32,1497220
532,2277,6,2,1,2,3,3,8,6,23,5797551
533,3487,1,3,3,10,3,4,2,6,23,2849128
534,3077,2,1,1,12,1,10,8,3,50,3689937
535,3884,1,1,1,39,2,6,2,2,33,1761338
536,3121,1,2,1,14,0,2,4,1,42,1585501
537,1388,5,2,1,1,3,5,3,4,27,4732003
538,4488,1,3,1,23,2,1,6,7,43,2257997
539,636,6,3,3,36,3,5,1,5,13,4886043
540,1597,1,1,2,39,2,9,10,4,32,2477253
541,3595,3,1,2,37,1,2,7,7,13,2425286
542,3043,1,2,1,26,2,10,1,9,23,2528906
543,1055,5,3,3,23,0,10,9,9,47,4959967
544,3883,1,1,3,5,2,4,5,5,8,2118950
545,1261,3,3,3,29,0,6,2,8,45,2658138
546,2188,1,3,3,32,3,9,3,5,42,2890696
547,951,4,5,3,25,0,10,5,1,33,5554331
548,3962,1,5,2,2,2,4,7,10,14,3587771
549,3278,3,3,3,1,0,8,1,9,36,3728595
550,2178,5,5,3,1,2,3,3,2,4,6151357
551,3010,1,5,1,8,3,5,4,4,46,3574822
552,2734,3,4,1,31,1,8,6,7,46,4257579
553,3817,2,1,1,10,0,1,4,9,43,1898746
554,2238,4,3,1,23,0,1,2,4,9,3230592
555,3757,2,2,3,8,1,6,5,4,43,3208317
556,3543,1,4,1,17,3,8,5,6,45,3909829
557,2004,2,4,2,22,2,9,4,8,24,3835086
558,3804,4,1,3,34,0,8,7,3,2,4107046
559,2088,3,2,3,30,1,10,3,4,4,3995044
560,3218,5,3,3,16,2,7,5,4,23,5338917
561,2344,3,4,2,16,2,5,8,8,18,4312507
562,1898,6,2,3,26,3,3,8,10,48,5269234
563,2392,2,5,3,30,0,10,4,1,13,4540137
564,2905,1,3,1,29,2,1,3,1,24,1941271
565,3151,5,2,3,18,3,10,2,10,37,4980852
566,2680,3,4,3,18,1,6,9,5,26,4488422
567,4486,6,1,2,21,0,2,6,3,20,5010578
568,4762,4,5,1,17,1,4,5,6,24,4985800
569,1266,2,3,1,8,0,4,5,4,16,2864200
570,1327,5,1,1,15,2,1,6,8,4,4078075
571,3821,3,2,3,10,3,6,2,4,18,3797390
572,4870,3,4,2,38,1,7,8,8,2,4463126
573,2211,5,5,1,6,0,8,8,4,16,6188354
574,3503,1,4,2,29,2,6,8,10,13,3073617
575,1001,3,4,2,31,0,3,7,4,48,3285632
576,842,6,2,2,12,1,7,4,8,40,4898348
577,3995,3,1,2,20,2,5,5,3,30,3549700
578,1127,2,4,3,27,0,3,4,10,21,2507933
579,3922,1,1,2,28,3,9,3,7,7,2306457
580,4178,2,3,2,11,2,7,6,1,13,4249621
581,4598,4,2,2,6,0,7,6,6,22,4825780
582,2197,3,4,1,34,0,2,7,1,29,3823882
583,4855,2,1,1,28,0,7,8,5,36,3052818
584,3457,2,1,1,30,0,1,2,3,17,1333270
585,3657,2,2,2,25,2,4,5,3,5,2823826
586,1085,2,2,1,14,3,8,2,9,40,2800990
587,4819,1,4,1,34,0,7,2,3,8,2905948
588,3594,4,3,1,16,0,3,1,3,13,3888988
589,954,4,1,2,8,3,4,8,3,22,4089500
590,854,5,5,3,35,3,4,3,8,24,5380508
591,4222,5,2,1,22,2,1,6,7,15,4589483
592,756,2,5,3,0,1,9,4,5,41,4032994
593,3139,6,5,3,29,3,10,5,8,1,7023832
594,4676,5,3,1,14,0,7,8,7,44,5308124
595,758,2,2,1,35,2,3,5,3,33,2392992
596,1020,4,2,2,5,0,5,2,7,47,3716255
597,1374,2,3,2,22,0,8,1,2,1,2824577
598,1996,2,3,2,3,3,8,4,6,38,3784145
599,809,5,4,1,4,2,6,3,5,18,5642474
600,1635,1,3,3,14,2,4,9,9,46,2402780
601,1470,4,2,1,18,2,4,10,9,42,4222874
602,4205,6,4,2,28,2,4,4,6,28,5623819
603,3572,5,2,2,37,3,8,4,9,2,5042235
604,2595,6,1,2,35,1,2,5,3,49,4392476
605,4874,3,3,2,7,0,1,1,8,36,3249704
606,3226,6,2,1,20,1,3,2,2,48,4870954
607,1691,5,2,1,11,2,8,1,9,42,4693331
608,3833,5,2,1,8,1,4,2,2,3,4607384
609,2912,6,3,2,19,3,7,6,1,33,6182522
610,2432,4,2,1,24,3,6,9,1,11,5155683
611,4155,4,5,2,39,1,10,2,10,4,5106097
612,1832,5,1,1,13,2,4,3,8,37,4235038
613,2662,4,3,2,32,1,1,4,2,37,3715555
614,3974,6,1,3,3,0,6,6,8,11,5315261
615,2667,3,4,1,28,0,9,2,4,18,4209476
616,3731,5,5,3,3,2,6,1,3,21,5991253
617,3868,2,2,2,3,3,5,10,2,32,4260425
618,2723,5,4,2,6,0,9,1,4,16,5833354
619,4686,2,1,3,9,1,6,8,2,47,3515146
620,975,3,2,1,20,2,3,7,9,32,2834838
621,3161,5,1,2,33,2,6,1,10,4,3899221
622,3960,5,2,3,36,0,5,5,9,36,4279319
623,763,2,5,1,18,3,2,3,7,44,3125262
624,4253,4,3,1,10,3,4,4,9,1,4888454
625,1932,1,1,1,26,2,10,2,9,6,1950639
626,2443,3,2,3,4,3,5,7,10,42,3886432
627,4882,1,5,3,7,3,7,6,3,31,4339228
628,4656,4,4,1,16,1,2,3,3,47,4451677
629,1709,3,2,1,39,1,4,4,2,39,2703281
630,3790,3,5,3,38,2,2,6,10,12,4221386
631,1708,4,5,3,20,3,3,1,1,9,4871162
632,2129,3,5,3,5,2,6,6,8,28,4959273
633,1207,3,3,2,15,0,10,9,9,16,4431623
634,2193,4,3,1,13,3,7,1,5,45,4840128
635,1049,5,2,3,11,2,10,5,4,49,5295134
636,2639,4,4,2,24,1,2,6,10,19,3947987
637,4063,5,5,3,1,3,8,3,2,40,7018923
638,4101,4,5,2,39,3,6,9,8,9,5636353
639,4472,4,1,3,30,2,4,4,10,30,3362141
640,2933,1,2,3,1,1,6,6,10,6,2575109
641,3372,6,1,1,36,0,2,8,4,19,4337118
642,606,6,2,1,36,3,5,3,9,14,5002298
643,3402,3,2,2,27,3,2,3,8,43,2852697
644,3360,2,1,2,27,3,6,6,1,45,3059304
645,2477,6,4,2,9,3,3,7,3,44,6140636
646,2010,6,2,2,35,2,2,1,2,29,4404461
647,1159,4,5,2,9,2,4,6,1,29,5407357
648,1973,4,2,3,16,0,7,10,1,19,4643801
649,1616,6,4,3,4,1,1,4,7,41,5542864
650,1986,4,3,2,13,2,1,3,3,11,3897588
651,3034,2,3,3,39,0,9,1,6,4,2682318
652,3775,3,5,2,18,2,6,10,10,23,4860565
653,1659,2,1,3,28,2,7,4,2,35,2842075
654,4243,1,3,3,11,1,1,1,3,33,2133372
655,4340,5,4,2,4,3,9,5,10,33,6446834
656,2101,3,1,1,9,0,6,1,2,10,3107428
657,2099,1,5,2,19,0,8,9,1,1,4180613
658,4402,4,4,1,25,2,6,3,10,19,4959142
659,1990,3,5,2,40,1,5,8,8,20,3875167
660,871,6,3,2,7,2,10,4,5,36,6058277
661,3097,4,3,3,23,2,1,2,6,10,3829902
662,2377,4,1,1,37,0,7,7,7,41,3644403
663,2283,3,4,3,13,1,1,1,3,12,3223979
664,3239,2,5,2,27,0,7,9,3,15,4277971
665,4160,4,1,1,17,1,6,2,2,43,3621112
666,1228,6,3,3,3,3,3,10,4,12,6096600
667,1943,4,1,3,13,1,2,10,8,12,3307982
668,4754,5,5,1,25,0,3,10,1,35,5775898
669,1543,1,4,2,15,0,1,4,3,9,2032278
670,3286,1,2,3,22,3,1,6,6,46,1970844
671,4082,3,5,2,27,1,6,1,1,34,4482685
672,1818,4,2,3,24,1,3,10,2,17,4268425
673,4249,3,3,1,12,3,5,10,2,7,4929549
674,4093,5,1,1,14,3,1,5,7,4,4103295
675,3973,3,1,1,8,0,7,9,1,20,3900846
676,1268,2,4,3,26,3,9,10,5,1,4434112
677,2521,6,5,2,22,1,7,10,2,23,6971856
678,2081,5,4,1,34,0,8,9,9,26,5569389
679,4488,4,4,3,33,0,4,9,6,25,4421938
680,2939,2,1,1,27,3,4,10,10,19,2921844
681,2415,2,3,2,15,2,1,4,8,29,2698512
682,2974,2,3,2,23,1,6,3,6,49,3204188
683,4172,5,3,3,18,0,9,7,6,12,5647022
684,2718,1,1,3,13,3,8,4,6,41,2781521
685,3200,6,2,3,28,2,1,1,2,21,4667907
686,4797,3,3,1,10,2,10,8,6,10,4997245
687,2170,4,1,2,40,1,10,5,1,24,3859289
688,3416,4,5,2,25,3,6,2,9,18,5343521
689,3719,5,1,2,1,0,6,5,3,39,4672001
690,4847,4,3,3,9,3,8,10,6,15,5629343
691,3331,2,1,3,1,2,8,10,3,18,3953081
692,2876,5,3,2,2,0,4,6,5,1,4875903
693,4295,2,4,1,4,1,10,3,8,15,4126849
694,3999,6,5,3,39,3,4,1,8,21,6088155
695,1890,6,4,1,16,0,7,9,3,31,6025335
696,2161,4,3,3,22,2,6,8,8,33,4525463
697,1024,2,4,3,12,2,8,10,8,47,4291045
698,4263,1,5,1,12,2,3,10,6,36,4071056
699,1792,3,5,2,25,0,1,8,4,29,4168139
700,4988,3,5,3,35,2,10,4,10,18,5091354
701,3270,2,2,1,31,2,4,2,6,46,2238499
702,4196,2,3,1,34,0,5,4,7,47,2765933
703,786,2,3,2,1,1,5,7,5,14,3229021
704,4224,2,3,2,13,1,3,7,10,2,2927369
705,3019,6,4,3,12,2,2,4,8,12,5616875
706,4747,4,3,1,28,2,10,5,4,42,5105237
707,1340,4,4,2,28,2,8,3,10,50,4582947
708,1897,1,4,3,8,1,5,5,4,25,3174239
709,3607,6,2,3,16,2,3,4,10,20,5030492
710,2014,2,1,2,20,1,8,5,9,4,2692233
711,3275,6,2,1,12,0,7,5,7,50,5357798
712,1421,6,4,2,24,1,7,7,10,28,5790300
713,1599,5,3,3,2,3,1,8,9,8,5051121
714,2767,3,1,3,11,3,2,9,8,26,3456965
715,1440,1,4,1,12,0,3,5,4,11,2470524
716,2382,5,2,1,39,0,4,6,2,49,4217229
717,3838,2,4,1,23,3,7,6,7,35,4080793
718,2439,5,5,2,40,1,10,5,6,38,5609731
719,3832,2,3,3,25,2,9,3,4,5,3839661
720,3342,6,5,2,38,3,5,7,9,31,6588160
721,719,1,3,1,29,1,10,6,6,18,2656854
722,1973,2,2,3,34,2,3,4,8,34,2358624
723,3890,3,5,1,39,2,8,6,5,20,4913220
724,2232,1,2,1,22,2,9,8,5,5,3251097
725,4718,1,4,3,7,3,3,7,1,5,4159028
726,1307,5,1,3,19,3,6,3,6,48,4229003
727,1615,4,4,2,16,3,8,4,7,7,5357371
728,3270,1,3,3,18,0,10,2,9,30,2508567
729,4792,5,3,2,12,0,1,4,5,10,4789360
730,3458,1,4,3,37,1,3,3,1,13,2697590
731,2952,5,3,2,31,0,1,9,7,38,4113996
732,3090,3,2,3,4,3,2,4,6,45,3603647
733,2850,3,1,2,37,2,3,7,9,16,2790405
734,3345,2,3,3,5,2,7,8,8,46,3747113
735,4414,2,2,1,14,1,10,8,2,48,3937252
736,2814,2,1,2,38,3,9,9,9,46,2866434
737,3621,5,1,3,11,0,8,3,1,27,4644476
738,2429,4,5,1,29,0,8,9,6,17,5428259
739,4535,2,4,1,8,2,7,1,6,49,3660778
740,1025,5,3,1,32,0,1,6,6,3,4029092
741,2176,3,2,2,28,1,7,10,6,11,4004201
742,4936,1,3,2,18,3,10,9,2,1,4490325
743,2586,6,2,2,23,2,2,5,10,42,4778281
744,3969,1,1,3,6,3,1,4,2,49,2158605
745,3997,1,2,1,4,1,9,2,7,36,2712553
746,3327,6,5,1,21,1,2,1,6,9,5346143
747,2180,3,4,1,29,1,1,9,7,34,3876749
748,1238,5,2,3,21,2,10,1,8,35,4395087
749,2215,1,3,1,8,3,2,6,2,28,2649002
750,2302,2,1,2,1,1,3,1,8,44,1683113
751,1196,1,4,1,19,3,6,8,7,2,3499985
752,2270,5,3,3,37,1,1,5,9,30,3994156
753,1609,4,3,3,37,3,5,10,6,14,4986463
754,4998,1,4,3,39,2,5,3,3,11,3142589
755,2952,6,4,2,4,1,2,1,3,13,5618462
756,934,1,2,1,12,1,4,10,3,43,2309716
757,739,4,5,3,30,1,7,5,8,37,4889375
758,3632,5,4,2,11,3,5,5,10,38,5929192
759,3336,3,3,2,34,2,10,6,7,44,4079136
760,3322,4,3,1,40,0,7,7,7,27,4254484
761,1983,6,2,3,13,0,7,6,2,38,5316955
762,3914,6,5,3,25,3,3,3,5,20,6053509
763,3205,4,5,1,32,1,7,6,2,34,5299603
764,4399,2,5,3,31,0,4,8,5,37,3989037
765,1369,6,2,3,4,3,5,4,5,32,5258952
766,3230,5,2,3,4,0,9,3,2,13,5031517
767,2515,6,1,3,32,0,10,4,4,33,4987661
768,3829,4,2,2,16,2,3,1,8,3,3467110
769,4917,3,5,1,5,2,4,2,10,37,4556701
770,4723,5,2,2,17,3,10,10,10,3,5967088
771,2633,4,5,1,25,2,5,3,2,16,5087289
772,3683,4,4,2,15,0,7,1,1,43,4827706
773,2676,5,5,3,12,1,3,4,6,2,5723774
774,3155,2,1,3,22,3,8,4,4,32,3147550
775,2760,1,1,3,24,1,5,10,3,29,2207118
776,4485,2,5,2,28,3,8,6,4,21,4584518
777,2033,1,4,1,1,2,1,6,6,42,2945315
778,4380,1,5,1,10,1,7,9,1,11,4234049
779,768,5,3,1,24,2,8,10,7,47,5608563
780,3927,4,4,2,20,3,3,9,10,31,4814388
781,3990,6,5,2,5,3,7,3,6,10,7362049
782,4140,4,1,3,11,1,9,2,1,37,4144085
783,2041,3,1,3,28,1,9,6,6,7,3597581
784,1840,2,4,1,3,2,7,1,3,40,3577378
785,4249,3,2,1,20,0,9,1,10,2,3432839
786,3340,4,5,1,14,1,9,3,9,7,5171568
787,1136,6,2,3,24,2,4,4,6,50,4785109
788,4864,6,3,1,19,2,4,8,1,10,6667020
789,1810,5,2,3,14,0,2,5,7,12,3925700
790,3916,4,3,3,37,3,9,6,7,15,4928966
791,1852,4,5,3,4,1,9,4,6,31,5249035
792,2533,1,4,1,4,3,5,10,4,3,4248078
793,1679,1,5,1,18,1,5,6,7,9,3330121
794,682,3,5,3,23,3,2,3,5,44,3945622
795,2790,2,4,3,16,2,3,2,4,32,3396718
796,3935,2,5,1,11,0,7,7,1,24,4459172
797,3982,5,1,1,22,1,9,3,10,30,4436323
798,1220,5,1,1,4,0,6,5,9,12,3969070
799,4711,6,5,1,17,1,5,9,8,29,6969040
800,4158,6,5,1,31,2,3,9,6,32,6388309
801,4125,3,1,1,33,0,10,6,1,49,3698252
802,1518,5,1,3,2,0,8,3,2,42,4572734
803,1878,2,2,2,18,0,9,6,3,11,3223179
804,4659,2,5,2,36,1,2,7,1,9,3862598
805,807,6,2,3,22,1,8,8,8,4,5704054
806,1973,3,4,1,28,0,5,1,8,37,3146088
807,3724,6,5,3,33,0,2,1,8,22,5367076
808,3074,5,2,1,24,0,6,3,6,29,4041592
809,3501,2,4,3,20,0,10,8,7,23,4475794
810,772,2,3,1,19,1,5,4,7,1,2580554
811,3652,2,3,1,16,2,9,6,6,21,4280483
812,2447,4,4,3,36,2,8,3,10,14,4605328
813,3189,6,5,1,18,0,6,5,10,13,6106072
814,4304,3,4,1,33,1,3,5,6,22,3835961
815,4973,1,5,2,13,2,3,9,9,24,3555085
816,2703,3,5,2,32,2,1,6,6,30,4182369
817,4679,2,4,1,37,1,5,6,4,27,3349211
818,4892,3,1,2,35,1,8,1,4,30,3093546
819,4348,2,1,2,32,1,5,4,9,16,2459603
820,2548,5,4,2,23,2,5,10,10,50,5493883
821,1047,4,5,1,13,3,4,2,1,26,5233380
822,4269,6,3,1,29,0,6,2,8,33,4886733
823,3081,2,4,2,20,1,9,9,7,27,3950789
824,2455,6,2,2,7,1,6,9,7,26,5895120
825,4059,4,5,1,30,0,5,1,3,41,4923198
826,1637,1,1,3,33,3,5,3,6,35,1468227
827,1619,5,2,2,24,1,3,5,5,41,4021159
828,3649,3,4,2,36,3,6,6,6,32,4644080
829,3847,4,4,3,11,3,10,10,6,23,6601746
830,1978,3,1,2,28,2,3,7,5,27,2886161
831,3298,3,3,1,18,1,6,2,4,1,3716713
832,3945,6,5,2,36,3,6,9,9,37,6804932
833,3566,6,3,3,28,3,10,6,5,21,6426087
834,2555,1,5,1,15,1,5,2,9,7,3213239
835,1755,6,2,3,14,1,10,6,5,23,5850894
836,3277,3,4,3,8,1,4,2,5,21,4011203
837,4136,1,4,2,8,3,2,6,7,18,3199720
838,3755,6,5,1,38,0,4,9,4,14,6525151
839,4018,6,1,3,5,2,10,2,8,20,5818818
840,3364,1,2,2,7,0,9,8,1,45,2868047
841,4281,4,2,3,4,0,10,8,5,13,5438900
842,1350,3,2,1,17,0,5,4,7,44,3061022
843,4650,4,2,2,22,2,4,2,9,15,4049462
844,2764,6,5,3,10,0,10,9,5,26,7220126
845,2232,1,3,1,14,0,7,2,1,6,2769665
846,2362,3,2,1,35,2,9,9,7,2,4250417
847,4115,2,1,3,6,3,7,4,4,48,3449869
848,3695,2,2,3,35,2,7,5,1,32,3158041
849,4148,4,1,2,11,0,9,9,9,18,4428896
850,4045,1,3,1,34,2,9,1,5,46,2861459
851,4137,3,2,1,39,1,7,1,3,29,3138859
852,997,1,2,3,27,0,2,8,5,1,1862753
853,1942,6,5,1,38,2,5,1,3,9,5997716
854,2219,1,1,3,16,3,6,10,4,50,2561273
855,1104,2,5,1,36,1,10,1,3,7,3801757
856,959,1,3,3,14,3,1,10,2,20,2766879
857,1757,1,5,1,24,2,1,1,2,11,2655924
858,2486,2,2,1,38,2,3,1,5,12,2066399
859,4790,1,5,2,0,3,2,8,8,45,3605052
860,2781,4,1,2,35,3,7,4,4,40,4236651
861,1340,6,1,1,15,1,10,6,9,3,5317277
862,3065,2,2,3,34,2,9,5,10,33,2783907
863,4110,1,2,1,38,2,10,6,5,13,2873786
864,3888,5,3,3,35,2,3,7,10,39,4937671
865,2616,2,3,1,17,2,1,8,1,28,3077946
866,1705,6,5,3,22,0,10,9,10,17,6650265
867,4523,5,3,2,32,0,9,2,1,46,5267369
868,4493,6,1,2,30,3,5,4,10,24,5245557
869,3391,4,5,1,13,2,8,10,6,48,6045209
870,4867,6,4,3,7,2,8,9,6,3,7545802
871,812,5,5,3,18,2,4,3,1,19,5472302
872,4193,4,1,1,33,0,1,1,4,35,2892955
873,979,4,2,2,8,1,1,1,9,2,3121065
874,4118,6,5,1,15,2,3,6,9,41,6282990
875,4008,6,1,3,17,3,10,3,9,45,5484922
876,3228,4,3,2,4,3,4,4,9,43,4815652
877,1033,2,4,2,31,2,2,5,5,23,2882353
878,1458,2,5,1,0,0,4,9,1,32,4434070
879,4995,1,2,2,5,2,5,2,10,15,2675008
880,916,1,2,3,23,2,8,8,4,31,2498626
881,604,1,3,2,3,1,4,3,6,21,2435441
882,1239,4,4,1,28,3,1,2,5,35,4134960
883,995,4,4,1,15,2,10,10,5,33,5531711
884,3617,6,5,3,39,2,5,5,10,45,6156364
885,1656,6,4,1,25,2,4,6,5,49,5760272
886,3251,3,5,3,30,2,5,7,6,32,4925766
887,1821,4,4,2,39,0,7,1,1,2,4418251
888,1507,6,3,3,27,0,10,8,8,18,5871167
889,966,3,4,2,33,0,4,9,3,13,3862301
890,2713,3,3,2,21,2,5,4,9,30,3353426
891,4963,6,1,2,4,3,1,10,9,36,5502228
892,2434,6,1,2,7,0,2,5,10,39,4377986
893,2358,2,3,3,31,0,2,5,7,15,2233808
894,4064,5,3,2,16,3,3,7,2,19,5923643
895,1541,6,3,3,37,3,9,4,5,25,6013035
896,656,5,1,3,35,0,6,8,10,10,4030208
897,4613,1,4,3,16,3,6,10,4,20,4160897
898,1173,6,4,1,30,3,6,9,7,31,6076224
899,3147,5,3,1,23,3,3,9,6,8,5487029
900,3278,5,4,3,6,1,9,10,5,5,6552639
901,2049,5,1,2,16,2,2,6,4,6,3954814
902,2351,2,1,2,3,2,7,10,10,6,3528774
903,2060,5,1,3,19,1,5,5,6,18,4062762
904,1186,3,3,3,21,3,2,9,6,47,3699605
905,2487,2,4,1,40,0,5,1,3,50,2662362
906,3904,3,5,3,31,1,9,10,5,17,5149408
907,1176,1,4,3,9,3,9,2,4,45,3300225
908,3813,2,2,1,31,0,2,9,4,46,2808852
909,1862,6,1,1,29,3,1,7,1,40,4979491
910,2521,6,3,1,25,0,2,1,2,7,4850387
911,3699,5,4,2,11,3,2,1,9,7,5357732
912,1321,5,2,3,7,1,1,5,10,2,4035202
913,1076,4,3,3,14,2,3,2,7,34,3579569
914,3349,3,4,3,30,1,5,10,8,1,4514076
915,3729,1,5,1,16,2,1,2,4,8,2916911
916,4955,6,5,2,5,0,3,4,1,17,6203083
917,2578,4,1,1,5,3,2,7,4,7,4256101
918,2820,4,5,3,30,1,7,1,3,5,5153153
919,1777,2,5,1,35,0,8,6,3,28,4045614
920,4294,5,1,2,15,1,3,3,1,4,4258008
921,2938,2,2,2,31,1,3,5,7,25,2505848
922,2553,6,3,3,5,2,1,1,10,1,4793543
923,1761,2,1,3,10,2,4,1,9,19,2118801
924,1841,2,5,3,40,2,2,5,3,3,3214329
925,4585,4,3,1,3,0,4,10,8,35,4634898
926,1386,1,1,1,37,2,2,2,6,25,1056647
927,1883,5,2,2,12,1,6,8,8,32,4666606
928,1331,6,4,2,31,0,10,8,7,19,6032546
929,816,6,4,3,6,2,3,10,2,31,6431385
930,3543,3,4,2,30,3,6,4,2,40,4433574
931,2328,3,2,2,8,2,4,6,6,41,3288116
932,4180,1,4,2,25,2,5,2,8,4,3074260
933,961,6,5,3,20,3,4,9,1,9,6758610
934,650,1,4,1,11,1,10,3,6,16,3023783
935,670,6,1,2,24,3,4,2,5,13,4326181
936,2844,5,1,2,30,1,1,5,8,40,3483509
937,853,1,4,2,39,1,7,1,2,5,2265969
938,1243,1,1,3,40,3,7,1,8,21,1419364
939,4994,4,5,1,25,1,9,10,7,46,6277645
940,1481,1,2,3,33,2,9,4,10,47,2247936
941,3411,5,1,2,17,0,4,8,8,40,4022063
942,3705,5,3,2,14,0,8,2,2,11,5112073
943,1100,5,2,3,16,1,2,9,2,49,4567744
944,3854,6,5,2,36,1,6,9,1,44,6602509
945,4754,6,4,1,35,2,2,8,9,20,5723821
946,886,3,1,2,15,1,4,3,2,30,2710425
947,4309,6,3,1,31,1,1,9,7,8,5210174
948,4950,6,1,3,20,0,5,1,4,11,4586711
949,2100,6,4,1,12,2,10,4,1,26,6713102
950,2228,2,5,3,2,0,4,7,1,31,4193535
951,4947,5,3,2,18,0,10,6,3,9,6048061
952,1846,5,2,1,13,2,3,10,9,2,4779703
953,2824,2,4,2,39,1,3,10,4,3,3594189
954,3453,3,4,1,8,3,3,10,3,24,5156711
955,2852,4,5,3,15,0,9,3,7,32,5156494
956,3507,4,1,1,8,2,6,1,3,31,3790721
957,2098,5,4,3,37,0,1,8,10,4,4588390
958,625,3,2,3,5,1,9,7,1,33,4338523
959,3036,4,3,1,5,3,3,2,10,18,4021194
960,2687,3,1,1,3,3,8,2,8,46,3466845
961,869,1,3,3,5,2,8,10,9,19,3106891
962,4136,4,1,3,0,2,1,3,6,33,3651440
963,1413,2,2,2,21,2,5,10,10,29,2670422
964,1959,6,1,1,28,1,3,5,7,50,4151181
965,3585,1,5,3,13,0,7,2,3,41,3479240
966,1004,4,1,1,37,0,2,2,9,39,2245022
967,4190,6,2,2,2,3,10,6,3,32,6666446
968,4443,1,3,2,2,1,8,3,1,23,3333337
969,4295,4,2,2,0,1,3,3,7,27,3751453
970,718,2,2,1,8,0,6,3,1,21,2777281
971,1539,6,1,3,6,1,6,4,4,46,4989069
972,1892,5,3,3,19,2,2,3,10,17,4575883
973,3907,5,2,1,11,1,7,8,5,37,5048919
974,3433,2,5,2,20,1,2,4,4,36,3585864
975,2629,6,2,2,14,1,4,2,5,38,4729582
976,2290,5,3,2,25,1,5,5,6,39,4761049
977,2469,1,3,1,22,3,10,7,5,7,3830946
978,1012,6,1,2,26,3,9,7,9,24,5542880
979,2961,5,2,2,11,1,7,5,9,2,4624014
980,2812,6,3,2,1,3,6,6,9,47,6300434
981,3292,3,1,3,35,3,8,2,3,15,3563258
982,4421,2,5,3,26,0,2,5,5,17,3571613
983,4594,1,4,3,1,1,2,3,4,34,2723648
984,4608,6,2,1,24,2,2,10,3,49,5456454
985,4210,3,3,3,25,1,6,10,3,1,4420270
986,4291,1,1,3,32,1,1,5,3,5,1469980
987,3627,6,3,3,6,0,3,8,10,28,5584304
988,1816,1,2,2,28,0,8,1,2,24,2267519
989,3955,4,2,2,11,2,4,3,7,44,4106716
990,962,4,2,1,7,0,10,9,4,23,5020372
991,1638,5,3,2,12,2,1,6,5,30,4550794
992,4110,6,2,1,2,1,6,7,9,32,5739067
993,4201,5,5,2,16,0,3,5,6,23,5147969
994,4096,5,2,2,8,0,6,6,2,45,5077804
995,2723,4,4,2,30,2,5,8,1,23,5127394
996,1523,4,3,3,31,0,5,6,6,25,4129427
997,1594,5,3,3,40,1,8,3,4,47,4718193
998,722,6,1,1,39,1,10,2,7,30,4336369
999,745,6,2,2,31,2,4,10,2,18,5266498
1000,4377,3,5,3,4,3,2,5,4,13,4741693
1001,3796,2,2,1,24,3,4,6,4,45,3216467
1002,2188,5,2,2,30,0,4,2,8,50,3922484
1003,2762,1,5,1,5,3,4,5,8,49,3686014
1004,3222,2,5,1,40,0,7,5,1,33,3939747
1005,1225,6,2,3,17,3,4,4,2,30,5074838
1006,3640,2,5,1,13,2,8,9,3,31,4890098
1007,1266,6,1,1,21,0,2,3,4,42,4079665
1008,1040,2,1,1,28,3,5,5,1,27,2923278
1009,1573,1,4,1,12,3,4,5,3,4,3326017
1010,3307,6,3,1,35,3,1,3,6,43,4780778
1011,3062,1,4,1,1,0,3,8,6,34,2836520
1012,629,3,5,1,3,1,3,3,6,5,3809344
1013,4241,2,4,3,16,1,2,5,10,23,3282619
1014,1863,6,5,2,13,1,9,2,4,37,6540165
1015,982,3,2,3,38,1,1,7,4,6,2980676
1016,3341,3,1,3,4,0,10,3,7,22,3672061
1017,798,3,2,1,30,0,1,6,2,38,2434747
1018,1766,2,1,3,10,0,10,10,8,20,3184827
1019,3306,4,5,1,27,0,6,1,2,42,4569485
1020,3762,5,3,1,24,2,6,5,10,10,5088645
1021,4025,2,5,2,37,0,9,8,3,36,4561798
1022,2275,5,3,2,25,2,10,10,3,36,6313456
1023,3951,3,1,3,11,2,9,10,9,30,4439805
1024,2533,3,5,1,31,0,5,9,4,6,4583951
1025,4342,2,2,1,35,1,1,6,7,17,2567570
1026,2381,6,1,3,35,2,6,7,3,22,5029424
1027,1165,2,1,2,16,0,3,9,8,15,2251751
1028,2873,1,3,3,14,2,9,10,4,27,3525110
1029,4473,1,1,2,13,2,5,1,5,25,1923379
1030,2303,5,1,2,31,2,1,10,1,36,4199387
